Username,Conversation_name,Date_sent,Message_type,Read
clarkbrenda,Conversation_1063,2020-04-20 09:24:56,text,False
clarkbrenda,Conversation_1063,2020-05-01 12:30:17,image,True
clarkbrenda,Conversation_1063,2023-04-18 03:02:30,attachment,False
whitakerdawn,Conversation_1063,2021-11-23 22:27:07,image,True
mikayla53,Conversation_1064,2022-07-09 12:21:17,text,False
mikayla53,Conversation_1064,2023-01-01 02:18:37,text,False
mikayla53,Conversation_1064,2023-10-27 19:12:12,text,True
mikayla53,Conversation_1064,2020-02-26 13:07:40,image,False
cruzlauren,Conversation_1064,2022-12-21 10:19:57,attachment,False
mikayla53,Conversation_1064,2021-04-15 23:05:36,image,True
cruzlauren,Conversation_1064,2021-10-26 01:30:47,text,True
mikayla53,Conversation_1064,2023-07-30 11:43:26,text,False
mikayla53,Conversation_1064,2024-03-23 02:29:15,attachment,True
jvillanueva,Conversation_1065,2021-04-03 02:59:02,image,True
jvillanueva,Conversation_1065,2023-01-23 20:44:14,image,True
jmclaughlin,Conversation_1066,2023-04-22 13:59:54,image,False
jasmine27,Conversation_1066,2023-02-28 10:36:07,text,True
jasmine27,Conversation_1066,2022-12-08 02:18:52,attachment,True
jmclaughlin,Conversation_1066,2021-08-21 13:49:33,attachment,True
james29,Conversation_1067,2020-11-09 00:25:04,attachment,False
charles37,Conversation_1067,2022-08-16 21:05:37,image,True
charles37,Conversation_1067,2020-03-25 08:28:56,attachment,False
james29,Conversation_1067,2022-12-23 11:18:58,image,True
charles37,Conversation_1067,2022-06-26 13:48:52,attachment,True
charles37,Conversation_1067,2022-05-07 14:55:17,text,True
james29,Conversation_1067,2021-08-17 17:30:26,attachment,True
charles37,Conversation_1067,2021-02-07 12:11:40,image,False
james29,Conversation_1067,2024-02-04 05:50:22,image,True
charles37,Conversation_1067,2024-02-11 23:30:55,text,True
gabriellarobertson,Conversation_1068,2020-01-23 13:52:22,image,True
gabriellarobertson,Conversation_1068,2023-04-24 09:37:36,image,False
christinevincent,Conversation_1068,2022-09-01 16:07:45,attachment,True
gabriellarobertson,Conversation_1068,2023-02-07 22:22:36,image,False
gabriellarobertson,Conversation_1068,2023-01-06 09:11:34,image,True
collinjones,Conversation_1069,2020-07-24 14:16:53,attachment,True
collinjones,Conversation_1069,2023-06-19 13:29:49,image,False
collinjones,Conversation_1069,2022-07-05 01:50:23,attachment,False
richardhoffman,Conversation_1069,2023-09-06 16:58:01,image,False
collinjones,Conversation_1069,2021-06-19 22:21:02,image,True
richardhoffman,Conversation_1069,2022-09-26 19:58:12,image,False
richardhoffman,Conversation_1069,2020-10-28 18:52:39,attachment,True
collinjones,Conversation_1069,2020-09-12 14:30:19,attachment,True
fsmith,Conversation_1070,2020-08-08 05:26:55,attachment,False
pnguyen,Conversation_1070,2021-08-08 21:32:10,attachment,True
fsmith,Conversation_1070,2021-01-10 14:46:37,image,True
fsmith,Conversation_1070,2020-12-23 22:55:13,image,True
pnguyen,Conversation_1070,2020-08-10 02:04:48,image,False
pnguyen,Conversation_1070,2020-11-21 15:40:39,text,True
jacobsgary,Conversation_1071,2020-09-05 12:33:39,text,True
jacobsgary,Conversation_1071,2020-01-28 21:47:01,attachment,False
jacobsgary,Conversation_1071,2021-11-10 16:11:39,attachment,True
rbrown,Conversation_1071,2022-02-14 11:40:46,text,False
cmills,Conversation_1072,2023-03-06 12:26:11,image,False
brian19,Conversation_1072,2022-06-30 08:53:43,image,True
warrenmargaret,Conversation_1073,2021-01-23 04:05:04,image,True
warrenmargaret,Conversation_1073,2022-04-06 15:29:03,text,False
warrenmargaret,Conversation_1073,2022-04-06 01:36:12,image,True
perrycynthia,Conversation_1073,2021-06-18 12:13:29,attachment,False
warrenmargaret,Conversation_1073,2023-08-04 01:39:40,text,False
perrycynthia,Conversation_1073,2022-11-05 09:53:43,image,True
perrycynthia,Conversation_1073,2024-02-14 03:39:17,attachment,False
perrycynthia,Conversation_1073,2022-12-18 12:16:42,image,True
torresjoseph,Conversation_1074,2021-05-03 19:52:43,text,True
torresjoseph,Conversation_1074,2020-02-24 11:44:07,text,False
emily98,Conversation_1074,2022-02-22 02:51:41,text,False
colemonica,Conversation_1075,2021-02-22 21:18:46,text,False
colemonica,Conversation_1075,2023-03-24 23:23:41,text,True
colemonica,Conversation_1075,2023-10-09 22:00:10,attachment,True
colemonica,Conversation_1075,2022-02-26 23:36:43,attachment,True
colemonica,Conversation_1075,2023-03-23 01:48:56,attachment,True
colemonica,Conversation_1075,2021-06-17 18:25:59,text,True
colemonica,Conversation_1075,2020-07-26 09:37:38,text,True
colemonica,Conversation_1075,2022-02-04 18:43:00,text,True
millerryan,Conversation_1075,2020-11-03 22:35:28,image,False
millerryan,Conversation_1075,2021-10-08 23:58:38,text,True
fergusonlisa,Conversation_1076,2023-08-13 01:08:24,image,False
huffamanda,Conversation_1076,2020-02-10 13:09:45,text,True
crystalpatterson,Conversation_1077,2022-01-17 23:26:31,image,False
crystalpatterson,Conversation_1077,2021-02-07 20:01:14,image,True
crystalpatterson,Conversation_1077,2021-06-10 13:19:39,image,True
john47,Conversation_1078,2020-07-27 02:09:21,image,True
martinmolly,Conversation_1078,2020-06-11 08:42:12,image,True
john47,Conversation_1078,2022-03-10 07:26:41,text,False
martinmolly,Conversation_1078,2021-09-10 16:20:46,image,False
martinmolly,Conversation_1078,2022-05-18 22:53:59,attachment,True
martinmolly,Conversation_1078,2022-01-02 19:27:24,text,True
martinmolly,Conversation_1078,2022-05-04 13:24:42,text,False
martinmolly,Conversation_1078,2023-06-11 20:05:45,text,True
john47,Conversation_1078,2021-11-16 07:26:58,text,True
john47,Conversation_1078,2024-01-28 10:43:53,text,False
marie27,Conversation_1079,2023-10-09 14:49:13,text,False
marie27,Conversation_1079,2020-01-04 14:51:26,text,False
marie27,Conversation_1079,2020-04-30 09:01:03,attachment,True
marie27,Conversation_1079,2021-11-03 17:56:28,attachment,True
marie27,Conversation_1079,2022-02-24 06:58:38,attachment,False
hcortez,Conversation_1079,2022-09-25 16:30:07,text,True
hcortez,Conversation_1079,2024-04-02 17:58:10,text,True
rachel74,Conversation_1080,2022-11-17 03:51:41,text,True
nguyenmatthew,Conversation_1080,2020-07-19 09:01:48,attachment,True
rachel74,Conversation_1080,2023-05-20 07:15:39,text,True
nguyenmatthew,Conversation_1080,2020-10-07 18:39:00,attachment,False
nguyenmatthew,Conversation_1080,2023-08-16 10:10:28,image,False
rachel74,Conversation_1080,2020-05-23 08:15:30,text,True
rachel74,Conversation_1080,2023-12-26 23:23:12,text,True
nguyenmatthew,Conversation_1080,2023-12-08 09:52:33,attachment,False
rachel74,Conversation_1080,2021-09-19 02:38:55,attachment,False
raymond62,Conversation_1081,2022-05-29 09:28:26,text,False
raymond62,Conversation_1081,2021-06-14 18:52:20,image,False
gwhite,Conversation_1081,2023-06-30 18:43:11,attachment,False
raymond62,Conversation_1081,2023-05-10 02:33:42,text,False
raymond62,Conversation_1081,2023-11-13 11:54:37,text,True
gwhite,Conversation_1081,2020-04-01 15:12:31,image,True
raymond62,Conversation_1081,2020-10-04 04:15:05,attachment,True
raymond62,Conversation_1081,2022-07-29 03:34:40,attachment,True
raymond62,Conversation_1081,2022-09-13 08:37:12,image,False
raymond62,Conversation_1081,2020-04-24 20:42:14,text,True
sgonzalez,Conversation_1082,2023-05-09 11:04:55,text,True
sgonzalez,Conversation_1082,2023-05-19 08:48:41,attachment,True
sgonzalez,Conversation_1082,2023-12-07 13:30:47,attachment,True
hector96,Conversation_1082,2022-08-23 22:08:57,text,False
sgonzalez,Conversation_1082,2023-03-15 12:18:48,attachment,False
hector96,Conversation_1082,2023-03-03 11:17:24,attachment,False
sgonzalez,Conversation_1082,2023-11-24 20:41:08,text,False
sgonzalez,Conversation_1082,2024-02-03 16:22:14,text,True
hector96,Conversation_1082,2022-08-26 19:20:12,attachment,False
sgonzalez,Conversation_1082,2023-01-07 14:41:13,text,False
deborahparks,Conversation_1083,2023-11-01 18:06:37,text,True
kbenson,Conversation_1083,2022-12-04 07:31:57,attachment,False
kimberlyrobinson,Conversation_1084,2021-12-18 05:06:21,image,False
jacob24,Conversation_1084,2021-10-09 16:33:04,text,False
jacob24,Conversation_1084,2022-03-16 14:49:07,image,False
jacob24,Conversation_1084,2023-10-20 19:11:21,attachment,False
stonerobert,Conversation_1085,2023-09-02 10:04:05,image,False
stonerobert,Conversation_1085,2023-11-21 21:55:09,attachment,False
swansonjesse,Conversation_1085,2023-06-01 00:32:34,image,True
swansonjesse,Conversation_1085,2023-06-09 06:44:07,attachment,True
stonerobert,Conversation_1085,2024-03-18 14:55:03,image,False
stonerobert,Conversation_1085,2021-06-04 09:35:34,attachment,False
stonerobert,Conversation_1085,2023-05-04 14:48:15,text,True
swansonjesse,Conversation_1085,2022-01-08 10:16:49,attachment,False
stonerobert,Conversation_1085,2022-04-28 01:26:39,image,False
swansonjesse,Conversation_1085,2023-04-12 16:12:38,image,False
dtodd,Conversation_1086,2021-10-03 18:05:26,image,False
dtodd,Conversation_1086,2021-07-28 02:35:30,image,False
dtodd,Conversation_1086,2021-04-25 09:43:57,image,True
phillipsamanda,Conversation_1086,2022-02-23 11:12:38,text,False
dtodd,Conversation_1086,2023-06-24 06:29:53,text,True
dtodd,Conversation_1086,2023-08-06 10:20:02,text,True
dtodd,Conversation_1086,2021-01-07 22:50:22,attachment,False
phillipsamanda,Conversation_1086,2022-07-23 10:46:41,attachment,False
phillipsamanda,Conversation_1086,2021-01-11 10:34:57,image,True
dtodd,Conversation_1086,2021-05-23 17:33:05,attachment,True
csosa,Conversation_1087,2024-02-06 04:51:17,text,False
swansonjesse,Conversation_1087,2020-06-06 13:22:55,image,True
ykline,Conversation_1088,2020-06-28 13:05:06,image,True
donnajenkins,Conversation_1088,2022-11-26 11:47:46,image,True
ykline,Conversation_1088,2020-06-14 20:40:12,text,False
ykline,Conversation_1088,2024-03-22 01:43:21,image,True
donnajenkins,Conversation_1088,2023-12-02 08:17:33,attachment,True
donnajenkins,Conversation_1088,2023-11-20 04:07:11,text,False
ykline,Conversation_1088,2020-01-26 12:59:52,text,True
ykline,Conversation_1088,2023-06-25 16:50:57,attachment,True
jillferguson,Conversation_1089,2022-09-01 14:29:36,image,True
lindsay27,Conversation_1089,2023-09-19 01:03:43,attachment,False
christine80,Conversation_1090,2022-08-31 20:23:54,text,True
ethanbecker,Conversation_1090,2022-11-11 04:28:19,image,True
ethanbecker,Conversation_1090,2021-01-30 08:06:01,attachment,True
christine80,Conversation_1090,2022-01-13 09:47:56,attachment,False
ethanbecker,Conversation_1090,2020-02-26 11:37:35,image,True
ethanbecker,Conversation_1090,2020-10-28 08:14:49,attachment,True
christine80,Conversation_1090,2023-07-31 05:04:28,image,True
christine80,Conversation_1090,2021-04-13 03:50:09,attachment,True
ethanbecker,Conversation_1090,2020-06-23 08:16:20,image,False
steventurner,Conversation_1091,2021-12-20 18:19:35,attachment,False
steventurner,Conversation_1091,2021-10-23 13:37:03,attachment,False
frances78,Conversation_1092,2024-03-29 19:53:26,attachment,False
frances78,Conversation_1092,2020-11-02 15:26:06,text,False
carterann,Conversation_1092,2024-02-28 23:22:22,attachment,False
carterann,Conversation_1092,2020-10-05 13:43:30,text,False
frances78,Conversation_1092,2022-01-03 12:01:24,attachment,True
carterann,Conversation_1092,2022-11-05 08:19:57,attachment,True
frances78,Conversation_1092,2020-08-29 02:03:44,attachment,True
frances78,Conversation_1092,2020-04-02 19:13:40,image,True
frances78,Conversation_1092,2024-03-04 14:24:31,attachment,True
wileyluis,Conversation_1093,2021-06-10 12:32:31,text,False
wileyluis,Conversation_1093,2021-05-30 12:53:10,image,True
wileyluis,Conversation_1093,2023-08-27 20:58:30,text,True
richardkennedy,Conversation_1093,2021-10-29 02:13:26,image,False
wileyluis,Conversation_1093,2021-12-06 18:48:54,attachment,True
wileyluis,Conversation_1093,2021-06-05 14:59:55,attachment,True
wileyluis,Conversation_1093,2022-07-29 03:15:51,text,False
wileyluis,Conversation_1093,2023-06-01 23:35:17,text,False
richardkennedy,Conversation_1093,2022-06-24 05:37:22,text,True
melanieerickson,Conversation_1094,2021-02-02 08:48:51,text,True
ashley20,Conversation_1094,2020-10-17 19:23:08,text,True
ashley20,Conversation_1094,2024-03-26 23:18:54,attachment,True
ashley20,Conversation_1094,2020-12-08 03:38:26,image,True
melanieerickson,Conversation_1094,2022-08-11 03:53:56,text,False
melanieerickson,Conversation_1094,2022-10-10 12:17:17,attachment,True
ashley20,Conversation_1094,2021-03-28 00:37:44,attachment,False
ashley20,Conversation_1094,2023-02-16 07:02:51,image,True
ashley20,Conversation_1094,2022-12-08 17:37:50,attachment,False
melanieerickson,Conversation_1094,2022-02-08 17:52:21,text,True
townsendhenry,Conversation_1095,2020-10-19 15:04:07,attachment,True
townsendhenry,Conversation_1095,2022-06-13 05:28:48,attachment,False
derekrose,Conversation_1095,2021-03-10 00:36:12,attachment,False
townsendhenry,Conversation_1095,2022-05-05 20:29:26,attachment,True
derekrose,Conversation_1095,2021-08-15 20:44:38,image,False
townsendhenry,Conversation_1095,2020-11-28 22:44:27,image,True
townsendhenry,Conversation_1095,2020-05-27 22:54:36,text,False
derekrose,Conversation_1095,2021-12-25 18:30:14,image,True
hamiltonrobert,Conversation_1096,2020-09-04 06:09:03,text,True
donald24,Conversation_1096,2020-03-22 15:23:24,image,False
hamiltonrobert,Conversation_1096,2020-10-02 02:39:11,attachment,True
hamiltonrobert,Conversation_1096,2022-08-30 05:08:56,text,False
donald24,Conversation_1096,2023-02-21 14:22:59,image,False
donald24,Conversation_1096,2022-06-06 08:05:54,attachment,True
hamiltonrobert,Conversation_1096,2021-06-29 23:40:12,attachment,True
fsmith,Conversation_1097,2022-04-02 18:33:04,attachment,True
teresa60,Conversation_1097,2021-11-15 13:03:21,text,False
luisfranco,Conversation_1098,2021-02-10 21:08:39,image,False
kayla03,Conversation_1098,2022-01-04 02:12:33,attachment,False
luisfranco,Conversation_1098,2022-12-07 12:42:08,text,False
luisfranco,Conversation_1098,2024-02-29 01:18:11,image,True
frazierchristopher,Conversation_1099,2020-05-06 03:13:55,text,True
frazierchristopher,Conversation_1099,2022-09-08 17:22:54,attachment,False
frazierchristopher,Conversation_1099,2022-10-21 08:54:01,attachment,False
frazierchristopher,Conversation_1099,2024-02-09 10:14:43,attachment,True
lisajarvis,Conversation_1099,2023-06-29 19:41:26,image,False
frazierchristopher,Conversation_1099,2021-02-06 11:51:30,image,False
frazierchristopher,Conversation_1099,2021-08-01 18:36:25,image,False
libarra,Conversation_1100,2023-08-27 22:37:02,attachment,False
rray,Conversation_1100,2022-08-08 06:07:00,attachment,False
rray,Conversation_1100,2021-09-08 05:44:54,image,True
aaronbarnes,Conversation_1101,2020-11-28 16:07:42,attachment,True
aaronbarnes,Conversation_1101,2020-06-14 11:29:30,text,True
aaronbarnes,Conversation_1101,2021-12-14 01:57:43,image,False
aaronbarnes,Conversation_1101,2023-03-08 02:53:12,image,True
aaronbarnes,Conversation_1101,2021-12-26 05:29:10,attachment,False
xwallace,Conversation_1102,2022-01-21 02:36:02,text,True
xwallace,Conversation_1102,2022-08-21 16:37:04,text,False
amoore,Conversation_1103,2021-07-17 18:49:17,text,True
amoore,Conversation_1103,2021-01-09 21:03:53,attachment,False
johnsonvictoria,Conversation_1103,2024-02-18 14:53:16,attachment,False
amoore,Conversation_1103,2022-04-24 12:47:32,text,False
amoore,Conversation_1103,2022-08-25 00:42:34,text,True
johnsonvictoria,Conversation_1103,2020-02-09 01:10:20,text,False
amoore,Conversation_1103,2023-02-22 14:53:03,attachment,False
amoore,Conversation_1103,2021-09-01 20:06:26,image,True
torresjoseph,Conversation_1104,2023-07-01 07:44:33,image,True
torresjoseph,Conversation_1104,2022-07-13 08:50:44,image,True
marilyngamble,Conversation_1104,2021-06-27 02:43:43,attachment,False
torresjoseph,Conversation_1104,2022-11-09 07:32:27,attachment,True
marilyngamble,Conversation_1104,2021-06-10 19:37:45,text,True
marilyngamble,Conversation_1104,2020-08-18 05:27:37,text,False
torresjoseph,Conversation_1104,2023-10-12 05:04:57,image,False
marilyngamble,Conversation_1104,2023-02-22 22:19:29,attachment,True
njones,Conversation_1105,2020-01-26 16:46:35,attachment,True
jenniferanderson,Conversation_1105,2021-07-27 15:28:47,text,False
njones,Conversation_1105,2020-03-14 16:04:03,image,False
jenniferanderson,Conversation_1105,2022-04-24 18:27:42,attachment,True
njones,Conversation_1105,2022-12-25 05:30:54,attachment,False
jenniferanderson,Conversation_1105,2022-11-12 17:31:42,text,False
npierce,Conversation_1106,2022-05-21 20:12:24,text,True
npierce,Conversation_1106,2024-02-15 12:02:13,text,False
npierce,Conversation_1106,2020-09-28 14:07:49,attachment,True
npierce,Conversation_1106,2020-05-26 13:55:58,attachment,True
kellywalter,Conversation_1106,2021-08-13 03:20:13,image,True
npierce,Conversation_1106,2022-05-10 13:40:02,attachment,True
npierce,Conversation_1106,2021-02-26 20:48:01,attachment,True
jessica63,Conversation_1107,2024-02-22 04:04:54,attachment,True
davidwilson,Conversation_1107,2022-01-01 12:33:20,attachment,True
davidwilson,Conversation_1107,2022-01-21 00:05:59,attachment,False
jessica63,Conversation_1107,2021-01-15 20:16:18,image,True
davidwilson,Conversation_1107,2024-03-05 13:43:26,attachment,False
jessica28,Conversation_1108,2024-02-05 05:51:13,image,True
jessica28,Conversation_1108,2023-06-14 01:44:42,image,False
jessica28,Conversation_1108,2022-08-18 01:32:46,attachment,True
jessica28,Conversation_1108,2020-08-09 13:59:18,image,True
crystal30,Conversation_1108,2022-06-16 20:17:45,image,False
crystal30,Conversation_1108,2022-08-11 01:30:12,text,False
jessica28,Conversation_1108,2023-07-25 05:03:22,text,False
jessica28,Conversation_1108,2022-01-31 07:39:17,text,False
romerodana,Conversation_1109,2023-09-24 04:32:34,text,False
romerodana,Conversation_1109,2023-06-23 14:33:36,attachment,False
romerodana,Conversation_1109,2020-01-01 12:13:33,image,False
jamessmith,Conversation_1109,2022-03-31 11:18:42,image,False
romerodana,Conversation_1109,2023-05-19 19:42:36,attachment,False
jamessmith,Conversation_1109,2020-12-19 19:23:58,image,True
jamessmith,Conversation_1109,2020-01-31 20:34:12,image,False
jamessmith,Conversation_1109,2021-12-13 14:01:46,text,False
romerodana,Conversation_1109,2022-09-07 04:58:44,attachment,True
jamessmith,Conversation_1109,2022-11-16 06:28:52,image,True
kristyramirez,Conversation_1110,2023-05-30 19:13:07,image,True
loretta15,Conversation_1110,2021-11-08 04:59:16,attachment,True
kristyramirez,Conversation_1110,2021-07-24 01:30:44,text,True
loretta15,Conversation_1110,2021-02-05 20:51:49,attachment,False
loretta15,Conversation_1110,2021-12-07 05:05:07,image,True
kristyramirez,Conversation_1110,2021-12-28 08:35:03,attachment,True
paul63,Conversation_1111,2022-01-17 06:57:48,image,True
paul63,Conversation_1111,2022-08-26 02:20:14,text,False
anthony40,Conversation_1111,2023-04-07 18:08:19,image,True
derekrose,Conversation_1112,2024-02-26 01:58:29,text,True
catherine70,Conversation_1112,2021-07-08 03:38:15,attachment,True
catherine70,Conversation_1112,2024-04-09 01:10:08,text,True
karenmolina,Conversation_1113,2022-10-12 22:04:10,image,False
ddavis,Conversation_1113,2020-09-09 05:14:30,image,False
lbaker,Conversation_1114,2024-01-18 21:47:30,image,False
lbaker,Conversation_1114,2023-04-12 18:54:31,attachment,True
donald84,Conversation_1114,2020-09-04 15:54:25,attachment,False
donald84,Conversation_1114,2021-09-25 17:24:31,attachment,False
lbaker,Conversation_1114,2022-02-28 21:03:02,image,False
lbaker,Conversation_1114,2021-07-11 08:32:44,text,False
lbaker,Conversation_1114,2020-07-20 08:40:00,attachment,False
donald84,Conversation_1114,2023-11-26 15:22:09,attachment,False
lbaker,Conversation_1114,2020-06-18 21:44:02,attachment,False
qshah,Conversation_1115,2023-02-14 13:22:41,attachment,True
qshah,Conversation_1115,2023-06-23 17:11:31,image,True
qshah,Conversation_1115,2020-03-31 12:51:45,attachment,False
qshah,Conversation_1115,2020-02-01 03:48:46,text,False
haynesmelanie,Conversation_1115,2023-03-15 23:26:35,image,True
haynesmelanie,Conversation_1115,2023-04-24 09:25:09,image,False
qshah,Conversation_1115,2020-09-23 22:02:17,image,False
haynesmelanie,Conversation_1115,2020-03-05 20:32:50,text,True
haynesmelanie,Conversation_1115,2022-11-11 17:18:52,image,True
haynesmelanie,Conversation_1115,2023-01-14 15:10:15,text,False
libarra,Conversation_1116,2021-05-24 08:43:57,attachment,True
libarra,Conversation_1116,2020-02-25 19:24:10,image,False
libarra,Conversation_1116,2023-04-18 21:14:25,attachment,False
libarra,Conversation_1116,2022-02-14 16:09:41,text,True
morgan97,Conversation_1116,2020-11-02 03:07:31,attachment,False
libarra,Conversation_1116,2020-05-13 15:47:49,attachment,False
morgan97,Conversation_1116,2020-06-18 16:18:22,image,False
libarra,Conversation_1116,2021-05-11 10:07:51,image,True
libarra,Conversation_1116,2023-02-15 09:31:49,text,False
jacobjohnson,Conversation_1117,2020-02-19 01:09:51,attachment,False
jacobjohnson,Conversation_1117,2020-05-03 08:09:55,text,False
fredweiss,Conversation_1118,2022-03-04 00:47:33,image,False
jacob24,Conversation_1118,2021-12-26 13:10:21,image,True
fredweiss,Conversation_1118,2023-04-20 02:59:24,image,False
fredweiss,Conversation_1118,2022-11-11 15:00:05,text,False
fredweiss,Conversation_1118,2022-04-18 09:44:23,image,True
jacob24,Conversation_1118,2023-05-06 22:20:00,image,False
fredweiss,Conversation_1118,2021-05-08 16:50:39,attachment,True
jacob24,Conversation_1118,2021-02-05 10:06:05,text,True
fredweiss,Conversation_1118,2020-03-02 21:00:07,image,False
matthewnewman,Conversation_1119,2020-07-16 23:55:39,text,True
matthewnewman,Conversation_1119,2022-04-11 13:56:03,text,False
randy57,Conversation_1119,2020-07-30 03:06:30,attachment,True
randy57,Conversation_1119,2022-05-21 06:12:07,image,False
matthewnewman,Conversation_1119,2023-12-15 08:06:40,attachment,True
randy57,Conversation_1119,2020-12-10 02:59:44,attachment,True
matthewnewman,Conversation_1119,2023-02-08 17:50:06,attachment,True
ohayes,Conversation_1120,2021-01-07 03:26:34,text,False
ohayes,Conversation_1120,2022-09-04 14:00:57,attachment,True
ohayes,Conversation_1120,2020-12-07 01:38:40,text,False
jacobsgary,Conversation_1120,2024-01-05 05:10:50,text,False
jacobsgary,Conversation_1120,2020-07-30 10:59:15,text,False
ohayes,Conversation_1120,2021-08-04 17:09:01,image,False
ohayes,Conversation_1120,2021-02-09 08:29:41,image,True
ohayes,Conversation_1120,2021-10-31 10:05:55,attachment,True
amyvelasquez,Conversation_1121,2021-07-07 21:00:57,attachment,True
amyvelasquez,Conversation_1121,2020-12-15 00:10:24,text,False
amyvelasquez,Conversation_1121,2023-09-03 03:05:17,text,False
amyvelasquez,Conversation_1121,2023-04-16 14:55:42,image,True
amyvelasquez,Conversation_1121,2021-01-25 20:13:51,text,False
amyvelasquez,Conversation_1121,2023-03-09 05:20:12,text,False
amyvelasquez,Conversation_1121,2021-03-08 23:47:34,text,False
cruzjonathan,Conversation_1121,2023-09-01 01:02:00,attachment,False
cruzjonathan,Conversation_1121,2021-08-17 01:48:05,attachment,False
amyvelasquez,Conversation_1121,2023-02-16 06:55:58,attachment,False
brian07,Conversation_1122,2021-12-15 23:14:41,text,False
brian07,Conversation_1122,2020-06-07 01:35:44,image,False
mfarmer,Conversation_1122,2022-02-28 16:31:26,attachment,False
ihunt,Conversation_1123,2020-07-24 17:34:29,attachment,True
ihunt,Conversation_1123,2023-09-06 16:23:38,attachment,False
samuelwhitney,Conversation_1123,2023-01-17 12:27:15,attachment,False
samuelwhitney,Conversation_1123,2022-07-30 01:31:38,image,False
ihunt,Conversation_1123,2023-05-04 22:45:26,image,True
samuelwhitney,Conversation_1123,2020-10-09 06:35:53,image,True
latasha21,Conversation_1124,2022-11-08 06:54:24,text,True
latasha21,Conversation_1124,2020-05-23 07:41:29,attachment,False
kingkaren,Conversation_1125,2021-02-01 19:39:34,text,False
michelle76,Conversation_1125,2021-04-10 14:14:18,attachment,True
michelle76,Conversation_1125,2022-03-29 08:04:25,image,False
csosa,Conversation_1126,2020-01-10 03:06:31,attachment,True
csosa,Conversation_1126,2023-08-15 16:25:20,text,True
csosa,Conversation_1126,2021-02-08 16:26:36,text,False
csosa,Conversation_1126,2020-07-08 01:59:53,text,False
csosa,Conversation_1126,2024-02-06 05:21:44,attachment,True
csosa,Conversation_1126,2020-01-05 09:00:43,text,False
rgonzalez,Conversation_1126,2020-08-07 20:22:06,text,True
csosa,Conversation_1126,2020-12-11 06:15:33,attachment,False
rgonzalez,Conversation_1126,2022-06-02 01:20:16,text,True
njones,Conversation_1127,2022-04-01 18:15:16,image,False
njones,Conversation_1127,2023-10-16 01:11:49,text,False
njones,Conversation_1127,2021-03-11 00:11:24,text,False
njones,Conversation_1127,2022-09-25 12:01:58,image,False
swhitaker,Conversation_1128,2024-03-27 17:18:10,attachment,True
nunezjanet,Conversation_1128,2024-02-04 22:29:11,text,False
swhitaker,Conversation_1128,2022-12-23 08:19:08,text,False
davisjacob,Conversation_1129,2020-09-05 16:53:51,text,True
gguerrero,Conversation_1129,2020-07-22 05:50:16,attachment,True
davisjacob,Conversation_1129,2023-06-05 19:24:57,attachment,True
elewis,Conversation_1130,2022-11-17 03:42:22,image,True
williamhammond,Conversation_1130,2021-12-20 12:35:36,image,False
williamhammond,Conversation_1130,2023-09-07 07:21:55,text,False
elewis,Conversation_1130,2023-11-23 06:16:56,image,False
elewis,Conversation_1130,2021-03-31 19:08:34,attachment,False
elewis,Conversation_1130,2022-11-23 19:59:01,text,True
williamhammond,Conversation_1130,2021-06-02 17:13:21,text,True
williamhammond,Conversation_1130,2020-08-26 11:46:52,text,True
williamhammond,Conversation_1130,2020-06-17 07:50:57,text,False
elewis,Conversation_1130,2020-05-08 01:48:53,attachment,True
mathiskevin,Conversation_1131,2023-10-02 14:47:02,image,True
mathiskevin,Conversation_1131,2020-07-27 16:28:10,text,False
slittle,Conversation_1132,2020-12-08 00:36:37,image,False
slittle,Conversation_1132,2023-08-10 09:35:22,text,False
thomasbrooks,Conversation_1132,2020-11-08 10:13:04,image,True
slittle,Conversation_1132,2020-11-30 19:43:13,text,True
slittle,Conversation_1132,2020-02-16 12:40:38,text,True
slittle,Conversation_1132,2021-12-04 09:12:52,text,True
reedscott,Conversation_1133,2022-01-21 11:26:13,text,True
reedscott,Conversation_1133,2023-03-28 02:50:15,attachment,False
emilyyu,Conversation_1134,2023-09-11 16:40:33,image,False
emilyyu,Conversation_1134,2024-04-08 19:16:22,image,False
amycarlson,Conversation_1134,2024-01-04 07:17:11,text,True
amycarlson,Conversation_1134,2021-09-14 14:21:35,text,False
amycarlson,Conversation_1134,2020-05-13 11:28:22,attachment,False
christine80,Conversation_1135,2024-01-19 11:13:19,image,True
lucascaleb,Conversation_1135,2021-09-26 20:11:22,attachment,True
christine80,Conversation_1135,2022-04-30 21:42:18,text,False
xfarmer,Conversation_1136,2022-07-23 06:32:47,attachment,True
xfarmer,Conversation_1136,2021-08-18 12:48:49,attachment,True
xfarmer,Conversation_1136,2021-05-31 00:25:00,attachment,True
xfarmer,Conversation_1136,2022-11-05 00:15:40,image,True
xfarmer,Conversation_1136,2021-09-18 00:22:42,text,False
francokevin,Conversation_1137,2022-08-07 18:59:41,image,True
collinsrobert,Conversation_1137,2022-12-08 22:20:50,attachment,True
francokevin,Conversation_1137,2022-02-12 20:02:38,text,False
collinsrobert,Conversation_1137,2022-09-12 15:53:12,attachment,False
collinsrobert,Conversation_1137,2023-04-12 23:09:09,image,True
francokevin,Conversation_1137,2020-04-21 18:57:48,text,True
collinsrobert,Conversation_1137,2022-05-26 02:24:31,attachment,False
